GO:0002587,negative regulation of antigen processing and presentation of peptide antigen via MHC class II,3111 3112
GO:0002581,negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,7057
GO:0075206,positive regulation by host of symbiont cAMP-mediated signal transduction,801 805 808
GO:0044026,DNA hypermethylation,27136
GO:0044027,hypermethylation of CpG island,6688
GO:0044029,hypomethylation of CpG island,5290 10269 64855
GO:0071910,determination of liver left/right asymmetry,5311 7547 27031 55036 123872 339829
GO:0071918,urea transmembrane transport,360 364 366 6563 6563 8170 89872 441432
GO:2000005,negative regulation of metanephric S-shaped body morphogenesis,652
GO:2000007,negative regulation of metanephric comma-shaped body morphogenesis,652
GO:2000001,regulation of DNA damage checkpoint,1407 6118 6118 8451 10116 26272 29935 54465 54465 55159 79621 79968
GO:2000002,negative regulation of DNA damage checkpoint,7919 8563 9984 11200
GO:2000003,positive regulation of DNA damage checkpoint,57805
GO:2000008,regulation of protein localization to cell surface,627 1499 1861 1950 3077 8514 8729 9230 26056
GO:2000009,negative regulation of protein localization to cell surface,88 382 859 2824 8301 23245 23327 23484 30851 54741 54741 57120 150684 150684 257364
GO:0031627,telomeric loop formation,7014 7014 64858
GO:1990864,response to growth hormone-releasing hormone,5967
GO:0070352,positive regulation of white fat cell proliferation,2255 222008
GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,780 780 1277 1282 1284 1285 1287 1288 4921 6850 84959
GO:0038061,NIK/NF-kappaB signaling,207 238 329 330 1147 1147 4791 5531 5682 5683 5684 5685 5686 5687 5688 5689 5690 5691 5692 5693 5694 5695 5696 5698 5699 5700 5701 5702 5704 5705 5706 5707 5708 5709 5710 5711 5713 5714 5715 5716 5717 5718 5719 5720 5721 5966 5970 5971 5971 6500 8454 8945 9020 9491 9641 9861 10197 10213 11035 23198 23291 23405 122706 143471 406911 406912 406919 406938 407018 407019 574408 574409
GO:0038060,nitric oxide-cGMP-mediated signaling pathway,2983 3747
GO:0038066,p38MAPK cascade,677 1432 3965 4217 5606 7538 9261
GO:0038065,collagen-activated signaling pathway,3673 22801 84959 126014
GO:0031128,developmental induction,7080
GO:0003329,pancreatic PP cell fate commitment,4760 4821
GO:0003322,pancreatic A cell development,5080
GO:0003323,type B pancreatic cell development,652 653 654 1021 3172 3642 4821 5170 6608 7474 28514 51092
GO:0008406,gonad development,190 2253 2492 6299 7490 8195 10265 10409 57728 130497 157506
GO:0003327,type B pancreatic cell fate commitment,4821
GO:0035855,megakaryocyte development,2033 2313 3815 4211 5305 5469 5777 5781 6722 6886 10006 10163 25946 80739 80739 161882
GO:0035854,eosinophil fate commitment,2623 2624
GO:0035853,chromosome passenger complex localization to spindle midzone,9903
GO:0035852,horizontal cell localization,3975
GO:0019233,sensory perception of pain,116 623 1020 1137 1141 1268 1269 1740 1906 1910 2695 2902 2903 2911 3218 3231 3375 3593 3737 3751 4157 4204 4311 4692 4886 4986 4986 4987 4987 4988 4988 5025 5027 5028 5179 5594 5595 5743 6335 6336 6347 6863 7345 8508 8989 10874 50801 54463 55800 57555 59335 59344 60675 84197 117194 729230
GO:0019230,proprioception,2395 2636 4204 441027
GO:1904510,positive regulation of protein localization to basolateral plasma membrane,10369
GO:0032738,positive regulation of interleukin-15 production,114609
GO:0009855,determination of bilateral symmetry,8854
GO:0042140,late meiotic recombination nodule assembly,157777
GO:0042144,vacuole fusion; non-autophagic,27072
GO:0042147,retrograde transport; endosome to Golgi,400 738 738 738 1174 1203 1213 1639 5870 5987 6293 6642 6642 6643 6643 6811 7813 7879 8218 8675 8675 8677 8677 8729 8934 8938 9043 9341 9367 9527 9559 9559 9559 9570 9648 9779 9827 9827 10139 10228 10228 10490 10652 22836 23085 23258 25938 25963 26000 26088 27131 27131 27147 51209 51272 51272 51479 51542 51542 51560 51699 51699 54497 54551 55111 55275 55275 55610 55658 55737 55737 55737 55773 57589 57589 58533 58533 63893 79735 80148 83874 84084 84910 112936 112936 112936 143187 143187 143187 144717 144717 150368 150368 150786 200576 253725 347517 374403 374666 387680 653440 100287171 100287171
GO:0042149,cellular response to glucose starvation,440 468 596 3178 3309 3428 4780 5289 5366 5562 5562 5563 5563 6513 7157 7378 7494 8678 8897 9451 9463 10514 11133 22863 23235 23334 23378 23378 25994 26608 27244 30849 51100 55364 55846 80149 80315 81788 83667 143686 144577 144577 150094 167359 168620 102724428
GO:0042148,strand invasion,5888 5892 7516 11144
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,887 1154 5295 5295 5296 8503 8651 8835 9021 9306 9314 9655 23533 29062 30837 84174 124997 146850
GO:0043550,regulation of lipid kinase activity,5925 5933 5934 29982
GO:0043553,negative regulation of phosphatidylinositol 3-kinase activity,9711 113791 113791 153090 406929 406930 100287171
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,930 1236 2046 2185 2247 2261 2261 2268 2321 2322 3667 3815 4067 5155 5156 5159 5587 5747 6363 6366 6714 7010 7040 7410 10451 22863 22863 30849 55626 64127 64805 388121
GO:0043555,regulation of translation in response to stress,6195 6197
GO:0003064,regulation of heart rate by hormone,3757 7531
GO:0016540,protein autoprocessing,142 824 834 1510 2161 2395 5126 5653 7113 7113 10939 23761 27429 55367 148738 255738
GO:0045732,positive regulation of protein catabolic process,324 324 324 580 722 725 1027 1457 1642 2308 2719 2931 2932 3416 4734 4734 4905 4946 4946 4946 4947 4947 5071 6642 6653 6662 6811 7124 7128 7415 7432 7432 7474 7879 8312 8312 8450 8742 9554 9870 10193 10297 10533 10769 11059 11060 11267 22954 23072 23163 23192 23327 25807 25976 26088 27352 29116 51079 51160 51339 51343 51514 51686 51686 57154 57520 64321 64750 79888 80762 83547 83737 85407 112398 140456 140458 140462 140462 153090
GO:0045730,respiratory burst,1043 1535 1536 1536 1604 4688 4689 5223 6556 27035 653361 653361 654816 654817 100133941
GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,207 595 891 894 896 904 905 990 1027 1163 1164 1956 4331 5155 5310 5311 5629 5716 6714 6868 8812 8851 8941 22924 28984 28984 84722 151195 219771 219771 245711 414194 102724928
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,324 836 1026 1027 1027 1028 1029 1030 1031 1032 1050 3087 3843 4221 5347 5728 7023 7026 7128 8850 9113 10527 10614 10614 25793 26524 51654 51654 51654 93649 124790 124790 388324 388324 406895 406896 406948 494551 100313843
GO:1904434,positive regulation of ferrous iron binding,567 3077
GO:0045739,positive regulation of DNA repair,322 672 1054 1660 1956 2070 2074 2074 2138 2138 2139 2140 2140 2255 3014 4862 5111 6188 6188 7334 7336 9025 9577 10155 23347 23411 29086 51720 51720 54929 55135 57103 57332 79184 84142 165918 165918
GO:0045738,negative regulation of DNA repair,6188
GO:1904431,positive regulation of t-circle formation,2067 79008 84464 548593
GO:1904430,negative regulation of t-circle formation,7014 7014 7520 51750 51750 51750 51750
GO:0002092,positive regulation of receptor internalization,284 408 409 967 1813 1950 2332 2688 4908 5336 6401 6424 6850 7422 9463 9463 9779 9863 26585 54806 55681 84896 89780 255738
GO:0030432,peristalsis,1739 1812 1813 2668 4762 5024 6752 22953 140947 497189
GO:0030433,ubiquitin-dependent ERAD pathway,267 267 267 267 550 3300 3309 3309 4189 5706 6048 6400 6449 6449 6782 7184 7327 7327 7415 7415 7415 7415 7466 7466 7706 7844 7917 7917 7993 9354 9695 10206 10273 10277 10299 10613 10869 10869 10952 10956 10956 11160 11253 11253 23190 23197 23392 26232 26270 27248 29978 29978 29979 29979 51009 51465 51528 54431 54557 54788 55139 55298 55432 55432 55666 55829 55829 57003 79089 79139 79139 79139 79982 80020 80020 83590 84447 84447 84447 84447 91147 91319 91319 91319 91445 92305 118424 118424 201595 202052 285533
GO:0072268,pattern specification involved in metanephros development,130497
GO:0072267,metanephric capsule specification,2297
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,79594 284114
GO:0033280,response to vitamin D,249 360 632 655 920 1032 1591 1594 3627 5741 5743 6696 6781 7040 7299 7706 8614 219931
GO:0043087,regulation of GTPase activity,604 1398 1946 1946 2041 2042 2043 2044 2049 2245 2475 4763 4915 4952 5048 5361 5362 5364 5365 5592 5747 5909 5962 6305 6647 7409 7410 7984 9270 10154 10451 10928 11033 11149 22930 23129 23637 23654 23654 25782 25782 25791 26000 26037 29108 50861 51735 54922 55558 55785 55843 64333 64786 79090 81846 84962 89846 91584 94134 121512 122553 128239 150696 152273 153090 201176 221472 253260
GO:0043086,negative regulation of catalytic activity,32 302 304 306 307 308 344 538 1201 1728 3574 4659 4660 4851 4946 4947 5132 5148 5149 5350 5621 5635 5636 6050 6317 6447 6588 6620 6815 7076 7356 9478 9546 10129 10236 10628 10763 23038 23197 23640 51070 51686 54576 54577 54658 54776 55832 57600 57805 64114 81611 83666 390940 100507027
GO:0043085,positive regulation of catalytic activity,241 336 339 341 373 375 538 596 836 857 1208 2264 2395 2764 2778 2919 2962 3316 3481 4056 4258 4324 4325 4326 4504 4660 4688 4689 4929 5476 5581 5663 5664 5981 6647 6720 6810 7484 7520 7529 8439 8575 9329 9535 9644 10054 10055 10361 10519 10531 10811 10893 23385 26229 26471 29947 51107 51582 54828 55802 55851 56897 65979 83464 84464 113451 113451 124056 196513 267012 285590 340204 389383 654816 654817 100507055
GO:0043084,penile erection,92 551 552
GO:1900224,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,4087 4838
GO:1900737,negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,636
GO:1900226,negative regulation of NLRP3 inflammasome complex assembly,4210 22933 80772 152138 197358 260434 286430
GO:1900227,positive regulation of NLRP3 inflammasome complex assembly,948 7099 10333 56919 79969 115362 373509
GO:1900220,semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis,5364 10507
GO:1900221,regulation of amyloid-beta clearance,348 348 728 1191 3065
GO:1900222,negative regulation of amyloid-beta clearance,1595 3156 4043 6722 93649 407040
GO:1900223,positive regulation of amyloid-beta clearance,3565 4035 4043 6093 10347 54209
GO:0035705,T-helper 17 cell chemotaxis,729230
GO:0038094,Fc-gamma receptor signaling pathway,2207 26253 338339
GO:0035701,hematopoietic stem cell migration,2822 3815 64919
GO:1900229,negative regulation of single-species biofilm formation in or on host organism,4057 51297
GO:1900738,positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,1113 2147 2850 2922
GO:0035702,monocyte homeostasis,4352
GO:0060059,embryonic retina morphogenesis in camera-type eye,3975 4040 5629 5950 28996 50937 204851
GO:0060058,positive regulation of apoptotic process involved in mammary gland involution,581 7421
GO:0060052,neurofilament cytoskeleton organization,4744 4747 6647 9118 51542 51761 81565
GO:0060051,negative regulation of protein glycosylation,152586
GO:0060050,positive regulation of protein glycosylation,2801 10267 11261 123264 144245
GO:0060056,mammary gland involution,383 823 857 1999 3488 390259
GO:0060055,angiogenesis involved in wound healing,1605 2113 2683 2828 2876 3690 5291 5547 6376 6722 10855
GO:0070358,actin polymerization-dependent cell motility,2059 3071 10094 10096 10109 133746
GO:0060585,positive regulation of prostaglandin-endoperoxide synthase activity,1906 1907 64127
GO:0060587,regulation of lipoprotein lipid oxidation,3952
GO:0060586,multicellular organismal iron ion homeostasis,654 3077 4891 4891 6005 6556 8692 30061 57817 114781
GO:0060580,ventral spinal cord interneuron fate determination,4821
GO:0150018,basal dendrite development,8829
GO:0060588,negative regulation of lipoprotein lipid oxidation,347
GO:0097039,protein linear polyubiquitination,10616 10616 55072 81858 81858
GO:0097037,heme export,28982 28982 55640
GO:0097036,regulation of plasma membrane sterol distribution,64801
GO:0097035,regulation of membrane lipid distribution,27166 51499
GO:1905299,negative regulation of intestinal epithelial cell development,407024 407025
GO:0097527,necroptotic signaling pathway,355 356 7098 7124 8737 8737 8772
GO:0061188,negative regulation of chromatin silencing at rDNA,5253 23133
GO:0017148,negative regulation of translation,283 811 811 1153 1612 1613 1654 1719 1977 2058 2058 2332 2597 2597 2886 3488 3609 3658 4076 4691 4848 4849 5610 5610 5813 5914 5935 5936 5997 6188 6470 7072 7248 7298 7832 8087 8507 9125 9337 9451 9470 9513 9775 10140 10247 10394 10399 10492 10492 10642 10643 10644 10658 11236 22849 23019 23019 23034 23367 23521 23521 23521 25904 26058 28998 29883 54464 54517 55095 56478 56853 65981 79727 115416 131405 163255 170506 197135 339345 340719 342977 573971 645683
GO:0045862,positive regulation of proteolysis,444 572 578 825 841 2264 3066 5347 8473 8772 8945 9798 22954 23291 26999 54982 54998 64065 83874
GO:0045861,negative regulation of proteolysis,207 1020 1201 1471 1472 1475 1476 2055 2147 3416 3630 3827 5270 5327 6317 7376 7917 10013 55450 64215 79853
GO:0017144,drug metabolic process,124 316 790 873 1543 1544 1548 1548 1555 1555 1557 1558 1559 1559 1565 1565 1571 1571 1571 1576 2053 2326 2327 7172 8529 22978 54577 54658 66002 79001 161823
GO:0017143,insecticide metabolic process,1543 6770
GO:0061180,mammary gland epithelium development,3717 4487 7472 7473 7477 54361 84876
GO:0061181,regulation of chondrocyte development,8313
GO:0031284,positive regulation of guanylate cyclase activity,136 2978 2979 2980 2981 4842 4843 4846 4846 4846 5957 9626
GO:0031281,positive regulation of cyclase activity,1432 5595 5599
GO:0060638,mesenchymal-epithelial cell signaling,3202 7474 7482
GO:0009236,cobalamin biosynthetic process,25974 25974 25974 166785 326625
GO:0009234,menaquinone biosynthetic process,29914 29914 29914
GO:0009235,cobalamin metabolic process,1504 2694 4363 4548 4548 4552 4594 5644 5646 5826 5826 6947 6948 8029 11330 25974 25974 25974 27249 27249 51293 55788 81693 166785 326625 440387
GO:0060633,negative regulation of transcription initiation from RNA polymerase II promoter,23493 26036 56998
GO:0060632,regulation of microtubule-based movement,3476 10013
GO:0060631,regulation of meiosis I,494551 494551
GO:0009231,riboflavin biosynthetic process,55312
GO:0046111,xanthine biosynthetic process,100
GO:2000521,negative regulation of immunological synapse formation,3958 84868
GO:0002009,morphogenesis of an epithelium,760 768 1427 3853 3868 5268 6662 6663 6910 7414 8914 9496 30812 54101 80144 341640
GO:0048846,axon extension involved in axon guidance,214 6405 6585 6586 8828 8829 9353 10371
GO:0002001,renin secretion into blood stream,5125 56670
GO:0048844,artery morphogenesis,338 348 639 1311 2022 2296 2702 3198 3280 4092 4763 4854 5396 6899 7046 7422 7481 8829 27329 57178 64220
GO:0048845,venous blood vessel morphogenesis,1948 2022 5629 57493 83605 147372
GO:0048842,positive regulation of axon extension involved in axon guidance,659 1826 1954 6387 7422 8829 9037
GO:0048843,negative regulation of axon extension involved in axon guidance,6259 6405 7473 7474 7869 8482 8829 9037 9037 9723 10371 10500 10501 10505 10507 10509 10512 54437 54910 55558 56920 57556 57715 64218 80031 89780 223117
GO:0048840,otolith development,9474 50508 729330
GO:0048841,regulation of axon extension involved in axon guidance,10371 91584
GO:1903429,regulation of cell maturation,9928
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,575 948 1535 2309 2902 4317 5873 7099 9759 10333 11315 406947 407012 407013
GO:0072302,negative regulation of metanephric glomerular mesangial cell proliferation,7490
GO:1903422,negative regulation of synaptic vesicle recycling,23191 112755
GO:1903421,regulation of synaptic vesicle recycling,1020 2259 6622
GO:1903420,protein localization to endoplasmic reticulum tubular network,8729
GO:1903427,negative regulation of reactive oxygen species biosynthetic process,215 225 387 3630 6571 8837 10131 11315 55532 406991 693175
GO:1903426,regulation of reactive oxygen species biosynthetic process,384 6622 7350 84275
GO:0097111,endoplasmic reticulum-Golgi intermediate compartment organization,8729 55014
GO:0009582,detection of abiotic stimulus,6863 6869 8914 10886
GO:0099542,trans-synaptic signaling by endocannabinoid,9378
GO:0009584,detection of visible light,611 2652 2916 5956 5995 6785 9293 10692 23596 54112 94233 221391 728458 101060233
GO:1900142,negative regulation of oligodendrocyte apoptotic process,2621
GO:0006390,mitochondrial transcription,2309 5442 5442 5442 6182 6182 7019 51001 56652 64216 64216 79736 84275 130916 133522
GO:0099547,regulation of translation at synapse; modulating synaptic transmission,2475
GO:0006391,transcription initiation from mitochondrial promoter,5442 7019 7019 64216 64216
GO:0099546,protein catabolic process; modulating synaptic transmission,54476
GO:0030730,sequestering of triglyceride,3553 5167 7124 128486
GO:0010727,negative regulation of hydrogen peroxide metabolic process,4314 10013
GO:1900149,positive regulation of Schwann cell migration,4035 407006 407007
GO:1905867,epididymis development,2705 2706 2709
GO:1905860,positive regulation of heparan sulfate proteoglycan binding,348
GO:1905863,invadopodium organization,10630
GO:1900148,negative regulation of Schwann cell migration,29956
GO:0003188,heart valve formation,6662 642658
GO:0034242,negative regulation of syncytium formation by plasma membrane fusion,10411
GO:0045066,regulatory T cell differentiation,940 7040
GO:0098656,anion transmembrane transport,19 6508 6522 7416 7417 7419 8671 9356 9497 9498 23507 23507 55144 55144 55367 56262 56262 56262 57282 57835 80131 80131 83697 84230 84230 84230 114571 474354
GO:0098657,import into cell,54209
GO:0098655,cation transmembrane transport,1145 1258 1259 1260 1262 5023 5024 5026 9127 9780 10463 22953 54714 54946 63895 84102 148867
GO:0036089,cleavage furrow formation,387 9212 51429 56907 84501 112574 257364
GO:0036088,D-serine catabolic process,1610
GO:0003326,pancreatic A cell fate commitment,4760 4821
GO:0036085,GDP-fucose import into Golgi lumen,55343
GO:0048268,clathrin coat assembly,163 1175 1211 1211 1212 1213 1213 2060 3092 3092 5286 8218 8301 9026 9685 9892 23149 23149 27065 50632 50632 51617 84251 115548 115548
GO:0002302,CD8-positive; alpha-beta T cell differentiation involved in immune response,8320
GO:0007044,cell-substrate junction assembly,2335 3655 3678 7094 7145
GO:0048263,determination of dorsal identity,4681 7479 9350 26585 64388
GO:0048260,positive regulation of receptor-mediated endocytosis,160 567 636 718 867 867 1191 3024 3077 3092 3092 3190 3565 5054 5538 6363 6366 7018 7018 7448 9026 23011 26119 84251 116519
GO:0048261,negative regulation of receptor-mediated endocytosis,341 344 345 382 5879 8301
GO:0048266,behavioral response to pain,706 824 1394 5025 6335 7057 7060 7442 22953 64856 644139
GO:0048264,determination of ventral identity,64853
GO:0048265,response to pain,774 796 1312 1392 1621 1910 2643 2701 5582 5649 5979 6530 6863 6869 7349 8989 56923
GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,2054 6616 6804 6809 6810 8676 8773 9342 23557 112476 112755 116841 415117
GO:0000160,phosphorelay signal transduction system,64210
GO:0045132,meiotic chromosome segregation,10051 10592 23063 83540 151648
GO:0000165,MAPK cascade,88 284 369 369 374 673 673 677 685 801 1234 1437 1438 1439 1739 1740 1741 1742 1839 1847 1848 1849 1852 1950 1956 2064 2065 2066 2069 2185 2246 2247 2248 2249 2250 2251 2252 2253 2254 2255 2258 2260 2261 2263 2264 2322 2323 2534 2668 2674 2675 2676 2885 2902 2904 3082 3084 3265 3297 3553 3558 3559 3560 3561 3562 3563 3567 3568 3606 3611 3667 3707 3716 3717 3718 3815 3845 4086 4140 4155 4205 4208 4208 4214 4215 4216 4217 4221 4233 4254 4293 4294 4296 4342 4609 4684 4747 4763 4763 4893 4902 5037 5037 5058 5063 5154 5155 5156 5159 5458 5536 5594 5595 5595 5596 5597 5598 5604 5605 5608 5623 5682 5683 5684 5685 5686 5687 5688 5689 5690 5691 5692 5693 5694 5695 5696 5698 5699 5700 5701 5702 5704 5705 5706 5707 5708 5709 5710 5711 5713 5714 5715 5716 5717 5718 5719 5720 5721 5747 5786 5894 5894 5921 5922 5923 5924 5979 6014 6300 6347 6348 6348 6352 6464 6464 6654 6708 6709 6710 6711 6712 7010 7039 7040 7124 7529 7531 7538 7538 7786 7857 7867 8074 8106 8315 8315 8428 8437 8452 8550 8649 8660 8682 8737 8767 8817 8822 8823 8831 8844 9020 9048 9175 9261 9365 9448 9462 9491 9542 9693 9693 9861 9965 9978 10048 10125 10156 10197 10213 10645 10817 10818 22821 23043 23064 23198 25759 25780 25780 25807 26281 27006 27040 28956 50488 51332 51347 51701 51765 53358 54756 55437 57554 57731 64096 64926 83483 84078 84292 85358 92335 115727 120892 122706 133396 143471 145957 151742 152559 152831 153090 161742 197259 203447 221002 225689 255324 389840
GO:0060837,blood vessel endothelial cell differentiation,83605
GO:0045137,development of primary sexual characteristics,84733
GO:0045136,development of secondary sexual characteristics,581 2683
GO:0090366,positive regulation of mRNA modification,339
GO:1904205,negative regulation of skeletal muscle hypertrophy,3488
GO:0140014,mitotic nuclear division,10600 55512 200942
GO:0140018,regulation of cytoplasmic translational fidelity,16
GO:0060712,spongiotrophoblast layer development,133 430 677 4435 26259 57448 57623
GO:0043605,cellular amide catabolic process,148811 148811
GO:1904877,positive regulation of DNA ligase activity,7515
GO:0050746,regulation of lipoprotein metabolic process,9388 55908 84649
GO:0052405,negative regulation by host of symbiont molecular function,302 302 304 6441 9367
GO:0090362,positive regulation of platelet-derived growth factor production,5743 8710
GO:0018917,fluorene metabolic process,1580
GO:0018916,nitrobenzene metabolic process,2944 2946 2947 2948
GO:0018910,benzene metabolic process,1571
GO:0060243,negative regulation of cell growth involved in contact inhibition,54825
GO:1905289,regulation of CAMKK-AMPK signaling cascade,3064 120892
GO:0002300,CD8-positive; alpha-beta intraepithelial T cell differentiation,2841
GO:0006833,water transport,343 358 358 358 359 359 360 361 362 363 364 366 366 551 4284 4284 6563 7380 10630 79849 89872 282679
GO:0008360,regulation of cell shape,226 301 301 310 387 388 389 390 391 399 752 755 998 1398 1436 1613 1690 1729 1739 1902 2035 2038 2039 2059 2147 2185 2242 2245 2268 2335 2534 2620 2768 2909 3055 3074 3249 3249 3383 3679 3689 3791 3815 4289 4478 4627 4628 4651 5028 5064 5361 5362 5364 5364 5365 5747 5764 5921 5962 6284 6285 6347 6348 6354 6356 6357 6369 6708 7168 7422 7429 7430 7940 8153 8994 9344 9368 9723 9948 10154 10269 10395 10428 10435 10435 10458 10507 10602 10630 10672 10810 10979 11135 11135 11149 11151 22836 23129 23136 23191 23370 23433 23580 23580 23654 23654 25805 27289 29984 30011 51177 54014 54014 54509 54751 54873 55023 55171 55558 55660 55742 55785 55843 56882 56990 57194 57381 57464 57471 57619 58480 58480 64218 79784 89846 91010 91584 93663 114299 116985 121512 148170 148170 152273 157285 161176 171177 221472 254065 254065 375611 406991 643338
GO:0006835,dicarboxylic acid transport,1468 6512 9058
GO:0008366,axon ensheathment,4155 5354 5453 5467 57716
GO:0006837,serotonin transport,6532
GO:0006836,neurotransmitter transport,2555 3382 6533 6534 6570 6571 6580 8867 9899 11254 22987 28968 55117 55879 340024 348932
GO:0006839,mitochondrial transport,1468 3320 5663 8034 9016 10165 10651 10948 23456 26128 28982 28982 29957 51522 253512
GO:1905283,negative regulation of epidermal growth factor receptor signaling pathway involved in heart process,406922 406923
GO:0090361,regulation of platelet-derived growth factor production,57447
GO:1905285,fibrous ring of heart morphogenesis,657
GO:1990869,cellular response to chemokine,387 1843 2296 4015 5967 6366 6387 6558 9750 9943 23143 23143 27347 65125 80149 81704
GO:0043604,amide biosynthetic process,148811 148811
GO:0070988,demethylation,1543 1595 5447 25974
GO:0070989,oxidative demethylation,1544 1558 1559 1565 1576 1577 8846 54784 54790 79068 80312 121642 200424
GO:0019532,oxalate transport,1811 1836 5172 10861 65010 65010 65012 115019 115111 116369 375611
GO:0050747,positive regulation of lipoprotein metabolic process,10400
GO:0019538,protein metabolic process,31 4325 9253 9532 63941
GO:0070981,L-asparagine biosynthetic process,440
GO:0070634,transepithelial ammonium transport,6558 51458 57127
GO:0072308,negative regulation of metanephric nephron tubule epithelial cell differentiation,6772
GO:0070633,transepithelial transport,1525 2822 65010
GO:0070986,left/right axis specification,4851 5308 6608 10370 26160 28514 51668 54806 55329 57669 83852 168507 200894
GO:0070987,error-free translesion synthesis,5111 5429 5981 5982 5983 5984 5985 6117 6118 6119 6233 7311 7314 7316 7353 7415 25898 55666 83932
GO:0061626,pharyngeal arch artery morphogenesis,652 657 659 659 2348 3280 7042 9241 221395
GO:2000494,positive regulation of interleukin-18-mediated signaling pathway,353376
GO:2000491,positive regulation of hepatic stellate cell activation,3952 4602 5159 6195
GO:2000490,negative regulation of hepatic stellate cell activation,2729 114757
GO:0030910,olfactory placode formation,5629 6495 51804
GO:0000578,embryonic axis specification,1499 4435 6491 7471 7476 7855 23242
GO:1902894,negative regulation of pri-miRNA transcription by RNA polymerase II,652 4775 4776 4781 5155 5465 5467 5970 6662 6722 9759 11006
GO:0010966,regulation of phosphate transport,2260 6098 8074
GO:0040040,thermosensory behavior,57468
GO:0070183,mitochondrial tryptophanyl-tRNA aminoacylation,10352
GO:0070184,mitochondrial tyrosyl-tRNA aminoacylation,51067 51067
GO:0070189,kynurenine metabolic process,883 8564 8564 51166 56267
GO:0032700,negative regulation of interleukin-17 production,3071 3458 3592 3593 5621 7040 7099 7292 11334 26525 50943 64115 406888 406889
GO:0032701,negative regulation of interleukin-18 production,3586 8832
GO:0032703,negative regulation of interleukin-2 production,2625 5621 6375 7128 9454 9455 9971 10524 11326 30009 50943 50943 51564 53833 84868 89795
GO:0032707,negative regulation of interleukin-23 production,5879 7099
GO:0032258,protein localization by the Cvt pathway,8678 22878 441925
GO:0032259,methylation,191 275 438 639 1312 1544 2593 2653 3176 3176 4143 4144 4507 4548 4552 4837 5409 7172 7298 8623 9446 9718 10322 10400 11185 23378 23743 25840 27232 27430 29081 29104 29104 51490 51504 51603 51611 51805 55199 56978 56980 56981 57019 57412 57412 59335 63977 64745 65990 79133 79624 79730 83640 84190 84274 85002 92342 114826 118881 121952 124512 133383 138199 196410 220074 645332 653333 728464 110599583
GO:2000273,positive regulation of signaling receptor activity,351 1020 3077 3688 5469 5581 6886 26585 54892 57152
GO:2000272,negative regulation of signaling receptor activity,131 186 2100 3077 4043 4061 4062 5728 10068 10816 10891 22943 27120 27121 27122 27123 58530 66004 115950 116372 117166 124857 130574 255738 387837 100288485 100462977 100462981 100462983 100463285 100463289 100463482 100463486 100463487 100463488 100463489 100463498 100463500
GO:2000271,positive regulation of fibroblast apoptotic process,637 694 6422 8626 9262 9263 10018 56981 406955 406956
GO:2000270,negative regulation of fibroblast apoptotic process,2621 5290 5294 6422 8539 10428 57680 407012 407013
GO:2000277,positive regulation of oxidative phosphorylation uncoupler activity,11315
GO:2000276,negative regulation of oxidative phosphorylation uncoupler activity,7291 10105
GO:0033077,T cell differentiation in thymus,567 596 677 678 1021 1499 2737 3981 5591 5896 5897 6469 6777 6868 7471 7855 8324 8325 8772 9093 9935 11035 22890 23210 29781 64919 79576
GO:0033076,isoquinoline alkaloid metabolic process,1565 1644 7054
GO:2000279,negative regulation of DNA biosynthetic process,94 659 1602 1843 2658 3776 4880 9104 9370 27000 27063 64855
GO:2000278,regulation of DNA biosynthetic process,5154 7027 10040 25970
GO:0019395,fatty acid oxidation,51 239 1432 5447 5468 5562 9370 10891 23417 51094 51179 51179 79602 114757 116285
GO:0033609,oxalate metabolic process,112817
GO:0019391,glucuronoside catabolic process,2990 55347
GO:0060809,mesodermal to mesenchymal transition involved in gastrulation,7474 8320
GO:0060800,regulation of cell differentiation involved in embryonic placenta development,6788 6789 8521
GO:0060802,epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification,4838
GO:0060803,BMP signaling pathway involved in mesodermal cell fate specification,2116
GO:0060804,positive regulation of Wnt signaling pathway by BMP signaling pathway,650
GO:0060806,negative regulation of cell differentiation involved in embryonic placenta development,6615
GO:0060807,regulation of transcription from RNA polymerase II promoter involved in definitive endodermal cell fate specification,64321
GO:0071586,CAAX-box protein processing,9986 9986 10269 377630
GO:0071585,detoxification of cadmium ion,7779
GO:0071584,negative regulation of zinc ion transmembrane import,7779
GO:0033615,mitochondrial proton-transporting ATP synthase complex assembly,5018 54968 64756 91419 154791
